"carat";"color";"x";"y";"z";"price"
0,41;"E";4,75;4,78;2,97;1187
0,41;"E";4,78;4,8;2,95;1187
0,41;"E";4,72;4,77;2,98;1187
0,41;"E";4,75;4,78;2,95;1187
0,41;"E";4,74;4,78;2,94;1187
0,41;"E";4,72;4,76;2,94;1187
0,41;"E";4,75;4,81;2,91;1187
0,41;"E";4,77;4,81;2,94;1187
0,41;"E";4,75;4,8;2,95;1187
0,41;"E";4,76;4,79;2,93;1187
0,31;"E";4,43;4,38;2,66;1188
0,5;"E";4,96;4,92;3,21;1188
0,5;"F";5,03;4,99;3,17;1188
0,5;"E";5,03;5;3,19;1188
0,4;"E";4,67;4,7;2,91;1189
0,52;"E";5,11;5,14;3,21;1190
0,5;"D";5,11;5,04;3,08;1190
0,5;"D";5,25;5,2;2,99;1190
0,5;"D";5,08;5,14;3,18;1190
0,5;"D";5,03;4,98;3,21;1190
0,4;"E";4,67;4,71;2,95;1191
0,52;"F";5,15;5,16;3,17;1191
0,52;"F";5,14;5,17;3,2;1191
0,51;"F";5,19;5,24;3,14;1191
0,41;"F";4,83;4,79;2,89;1192
0,41;"F";4,86;4,81;2,93;1192
0,41;"F";4,85;4,83;2,91;1192
0,41;"F";4,84;4,79;2,92;1192
0,41;"F";4,84;4,8;2,91;1192
0,41;"F";4,83;4,79;2,9;1192
0,41;"F";4,83;4,77;2,93;1192
0,41;"F";4,79;4,78;2,96;1192
0,41;"F";4,8;4,78;2,93;1192
0,41;"F";4,82;4,79;2,93;1192
0,41;"F";4,82;4,79;2,89;1192
0,41;"F";4,82;4,78;2,93;1192
0,41;"F";4,81;4,78;2,96;1192
0,41;"F";4,81;4,76;2,94;1192
0,41;"F";4,79;4,74;2,95;1192
0,41;"F";4,74;4,7;2,97;1192
0,41;"F";4,76;4,7;2,95;1192
0,41;"F";4,75;4,72;2,96;1192
0,41;"F";4,76;4,73;2,97;1192
0,41;"F";4,77;4,73;2,96;1192
0,41;"F";4,8;4,73;2,94;1192
0,51;"D";5,07;5,02;3,2;1193
0,38;"F";4,68;4,7;2,86;1193
0,51;"F";5,03;5,09;3,3;1193
0,46;"E";4,89;4,93;3,05;1194
0,51;"E";5,17;5,19;3,19;1195
0,35;"E";4,52;4,55;2,81;1195
0,59;"F";5,4;5,46;3,35;1195
0,59;"F";5,38;5,44;3,34;1195
0,51;"F";5,24;5,19;3,07;1195
0,59;"E";5,43;5,4;3,29;1195
0,44;"F";4,92;4,96;3,01;1196
0,44;"F";4,85;4,89;3;1196
0,4;"F";4,73;4,77;2,93;1196
0,41;"F";4,79;4,84;2,95;1196
0,41;"F";4,79;4,82;2,96;1196
0,6;"D";5,43;5,35;3,34;1196
0,6;"D";5,43;5,35;3,34;1196
0,5;"E";4,98;4,87;3,27;1196
0,35;"E";4,53;4,56;2,79;1197
0,35;"E";4,51;4,52;2,81;1197
0,42;"D";4,82;4,86;2,97;1197
0,5;"F";5,01;5,07;3,16;1197
0,5;"F";5,08;5,11;3,11;1197
0,39;"D";4,71;4,73;2,9;1197
0,45;"D";4,81;4,73;3,04;1197
0,43;"D";4,82;4,88;2,97;1199
0,52;"E";5,15;5,2;3,13;1199
0,38;"F";4,61;4,65;2,85;1200
0,38;"D";4,63;4,67;2,86;1200
0,38;"F";4,67;4,7;2,9;1200
0,38;"D";4,63;4,73;2,87;1200
0,38;"D";4,63;4,65;2,87;1200
0,52;"E";5,08;5,12;3,21;1200
0,38;"F";4,64;4,68;2,9;1200
0,38;"D";4,7;4,73;2,83;1200
0,38;"D";4,64;4,66;2,86;1200
0,38;"F";4,63;4,66;2,86;1200
0,38;"F";4,76;4,8;2,83;1200
0,38;"E";4,67;4,72;2,88;1200
0,4;"D";4,81;4,79;2,84;1200
0,4;"D";4,81;4,78;2,92;1200
0,4;"D";4,73;4,7;2,93;1200
0,4;"D";4,72;4,66;2,93;1200
0,4;"D";4,71;4,67;2,95;1200
0,4;"D";4,82;4,77;2,87;1200
0,51;"D";5,31;5,26;3,05;1202
0,52;"D";5,1;5,11;3,25;1203
0,51;"F";5,08;5,1;3,18;1203
0,5;"F";5,16;5,13;3,13;1203
0,51;"D";5,15;5,17;3,11;1204
0,32;"F";4,4;4,44;2,73;1204
0,32;"F";4,41;4,45;2,71;1204
0,4;"E";4,76;4,8;2,89;1205
0,46;"D";4,89;4,92;3,1;1205
0,41;"F";4,79;4,85;2,95;1205
0,51;"E";5,13;5,09;3,17;1205
0,51;"E";5,15;5,12;3,22;1205
0,51;"E";5,2;5,16;3,16;1205
0,51;"E";5,22;5,19;3,14;1205
0,56;"E";5,2;5,24;3,27;1206
0,4;"F";4,75;4,72;2,92;1206
0,4;"F";4,77;4,73;2,92;1206
0,4;"D";4,72;4,7;2,92;1206
0,43;"D";4,85;4,87;3,02;1207
0,4;"E";4,68;4,77;2,97;1207
0,43;"D";4,85;4,86;2,99;1207
0,43;"D";4,83;4,86;3,01;1207
0,43;"D";4,85;4,87;3,01;1207
0,33;"E";4,44;4,46;2,74;1207
0,39;"E";4,74;4,68;2,88;1207
0,33;"E";4,45;4,41;2,74;1207
0,33;"E";4,49;4,46;2,72;1207
0,33;"D";4,43;4,4;2,73;1207
0,73;"F";5,88;5,75;3,46;1207
0,46;"E";5,01;4,96;3;1208
0,3;"D";4,47;4,35;2,67;1208
0,34;"E";4,52;4,55;2,77;1208
0,58;"F";5,27;5,33;3,32;1208
0,3;"D";4,29;4,27;2,66;1208
0,3;"F";4,26;4,28;2,65;500
0,3;"F";4,24;4,26;2,67;500
0,3;"F";4,29;4,33;2,66;500
0,3;"F";4,27;4,3;2,67;500
0,3;"F";4,25;4,27;2,68;500
0,3;"F";4,25;4,29;2,65;500
0,3;"F";4,33;4,37;2,65;500
0,36;"D";4,49;4,52;2,84;501
0,33;"E";4,49;4,53;2,69;501
0,31;"D";4,24;4,29;2,7;502
0,41;"F";4,69;4,72;3;503
0,31;"E";4,34;4,37;2,68;1209
0,58;"F";5,4;5,44;3,3;1209
0,43;"E";4,82;4,78;2,99;1209
0,42;"D";4,96;4,9;2,94;1210
0,42;"D";4,82;4,8;2,97;1210
0,42;"D";4,84;4,81;2,99;1210
0,5;"D";5,02;4,93;3,18;1210
0,36;"F";4,58;4,62;2,84;1210
0,51;"E";5,21;5,17;3,15;1211
0,34;"D";4,48;4,46;2,76;1211
0,34;"D";4,49;4,45;2,79;1211
0,34;"D";4,5;4,47;2,76;1211
0,34;"D";4,52;4,49;2,78;1211
0,38;"E";4,65;4,63;2,89;1211
0,38;"E";4,67;4,62;2,87;1211
0,39;"D";4,65;4,69;2,9;1212
0,56;"F";5,27;5,31;3,28;1212
0,38;"F";4,69;4,73;2,86;1212
0,38;"F";4,67;4,7;2,88;1212
0,38;"F";4,64;4,69;2,9;1212
0,5;"F";5,1;5,13;3,08;1213
0,41;"F";4,78;4,83;2,97;1213
0,5;"F";5,07;5,1;3,13;1214
0,5;"F";5,09;5,12;3,16;1214
0,31;"E";4,35;4,4;2,69;1214
0,31;"E";4,34;4,37;2,72;1214
0,31;"E";4,34;4,37;2,73;1214
0,31;"E";4,36;4,38;2,7;1214
0,57;"E";5,4;5,43;3,17;1214
0,5;"F";5,12;5,19;3,07;1214
0,5;"F";5,1;5,16;3,06;1214
0,36;"F";4,62;4,57;2,86;1215
0,48;"E";4,94;4,92;3,2;1215
0,5;"D";5,18;5,07;3,03;1215
0,42;"E";4,76;4,81;2,98;1216
0,42;"E";4,78;4,8;2,96;1216
0,42;"E";4,81;4,85;2,96;1216
0,4;"E";4,77;4,8;2,87;1217
0,4;"F";4,73;4,77;2,9;1217
0,5;"E";5,03;4,9;3,18;1217
0,38;"F";4,65;4,68;2,9;1218
0,52;"F";5,16;5,12;3,17;1219
0,5;"F";5,03;5,06;3,19;1220
0,51;"F";5,06;5,12;3,21;1220
0,51;"F";5,08;5,11;3,24;1220
0,51;"F";5,04;5,08;3,23;1220
0,53;"F";5,26;5,29;3,21;1220
0,41;"E";4,77;4,8;2,94;1221
0,59;"F";5,5;5,54;3,28;1221
0,55;"E";5,27;5,31;3,28;1221
0,42;"F";4,85;4,83;2,98;1221
0,42;"F";4,86;4,83;2,89;1221
0,42;"F";4,81;4,79;2,98;1221
0,42;"F";4,82;4,79;2,99;1221
0,42;"F";4,82;4,8;2,95;1221
0,42;"F";4,84;4,82;2,95;1221
0,42;"F";4,85;4,82;2,93;1221
0,42;"F";4,81;4,78;2,96;1221
0,42;"F";4,82;4,78;2,96;1221
0,42;"F";4,86;4,83;2,92;1221
0,5;"E";5,06;5,07;3,17;1222
0,53;"E";5,21;5,23;3,18;1223
0,42;"D";4,85;4,87;3;1223
0,42;"F";4,81;4,83;3;1223
0,42;"F";4,85;4,87;2,99;1223
0,52;"F";5,19;5,23;3,24;1223
0,52;"F";5,16;5,2;3,21;1223
0,5;"F";5,07;5,11;3,18;1223
0,4;"F";4,7;4,68;2,97;1224
0,53;"E";5,19;5,1;3,27;1224
0,38;"D";4,71;4,75;2,79;1225
0,56;"F";5,44;5,38;3,2;1225
0,5;"F";4,99;4,9;3,21;1225
0,47;"F";5,07;5,11;3,03;1226
0,53;"D";5,1;5,14;3,27;1226
0,53;"D";5,26;5,29;3,13;1226
0,47;"F";5,02;5,08;3,07;1226
0,4;"D";4,75;4,79;2,94;1226
0,52;"F";5,22;5,2;3,17;1226
0,58;"F";5,34;5,26;3,34;1226
0,52;"F";5,14;5,17;3,21;1227
0,53;"E";5,18;5,16;3,28;1227
0,53;"E";5,19;5,16;3,27;1227
0,53;"E";5,24;5,21;3,16;1227
0,51;"F";5,15;5,09;3,13;1227
0,41;"E";4,68;4,71;3,01;1228
0,57;"E";5,32;5,36;3,26;1228
0,42;"F";4,84;4,87;2,99;1228
0,46;"F";5;5,03;2,97;1228
0,36;"E";4,69;4,61;2,76;1229
0,53;"E";5,23;5,26;3,21;1229
0,53;"E";5,23;5,26;3,19;1229
0,38;"F";4,68;4,71;2,92;1229
0,52;"E";5,15;5,12;3,23;1229
0,52;"E";5,15;5,12;3,27;1229
0,52;"E";5,18;5,15;3,19;1229
0,45;"F";4,85;4,81;3;1229
0,59;"E";5,4;5,32;3,29;1229
0,41;"D";4,83;4,8;2,95;1230
0,41;"D";4,8;4,75;2,95;1230
0,41;"D";4,8;4,77;2,97;1230
0,41;"D";4,82;4,78;2,93;1230
0,41;"D";4,75;4,73;2,98;1230
0,41;"D";4,76;4,73;2,98;1230
0,5;"D";5,06;4,98;3,14;1231
0,5;"F";5,09;5,06;3,13;1231
0,5;"F";5,21;5,18;3,01;1231
0,41;"E";4,84;4,78;2,93;1231
0,39;"F";4,73;4,75;2,83;1232
0,39;"D";4,67;4,71;2,9;1232
0,39;"D";4,65;4,69;2,94;1232
0,39;"D";4,62;4,66;2,92;1232
0,39;"F";4,64;4,68;2,92;1232
0,39;"D";4,66;4,7;2,86;1232
0,52;"E";5,2;5,23;3,17;1232
0,52;"F";5,12;5,16;3,16;1232
0,5;"F";5,19;5,22;3,13;1232
0,5;"E";4,95;5,05;3,23;1232
0,51;"D";5,05;5,02;3,23;1232
0,44;"D";4,93;4,91;2,96;1232
0,8;"E";5,84;5,68;3,78;1232
0,41;"E";4,8;4,82;2,88;1233
0,37;"D";4,59;4,6;2,85;1233
0,42;"F";4,8;4,84;2,99;1233
0,62;"F";5,6;5,57;3,3;1234
0,58;"E";5,29;5,32;3,35;1234
0,58;"E";5,29;5,34;3,33;1234
0,43;"D";4,93;4,91;2,95;1234
0,57;"F";5,4;5,42;3,25;1235
0,5;"E";5,08;5,11;3,14;1235
0,44;"D";4,85;4,88;3,03;1235
0,44;"D";4,87;4,92;3;1235
0,44;"D";4,85;4,92;3,01;1235
0,44;"D";4,91;4,95;3,01;1235
0,44;"D";4,84;4,88;3,03;1235
0,32;"F";4,4;4,43;2,68;1235
0,43;"F";4,87;4,9;3;1235
0,54;"F";5,26;5,34;3,22;1235
0,42;"D";4,82;4,78;2,98;1235
0,42;"D";4,84;4,79;2,96;1235
0,42;"D";4,85;4,79;2,93;1235
0,42;"D";4,84;4,81;2,95;1235
0,42;"D";4,87;4,84;2,95;1235
0,5;"D";5,01;4,94;3,17;1235
0,5;"D";5,03;4,98;3,21;1235
0,5;"D";5,11;5,04;3,08;1235
0,5;"D";5,25;5,2;2,99;1235
0,4;"F";4,81;4,84;2,84;1236
0,41;"F";4,79;4,77;2,98;1236
0,52;"D";5,18;5,11;3,19;1237
0,54;"F";5,2;5,22;3,22;1237
0,51;"E";5,07;5,02;3,27;1237
0,51;"E";5,13;5,06;3,2;1237
0,51;"D";5,07;5,02;3,2;1237
0,5;"E";5,1;5,07;3,12;1238
0,55;"F";5,22;5,18;3,23;1238
0,43;"D";4,97;4,95;2,95;1238
0,55;"E";5,21;5,25;3,27;1238
0,42;"D";4,79;4,82;3;1238
0,5;"E";4,98;4,96;3,1;1238
0,5;"E";5,1;5,06;3,12;1238
0,44;"E";4,91;4,88;2,97;1238
0,25;"D";4,05;4,07;2,54;388
0,25;"D";4,07;4,09;2,48;388
0,25;"D";4,05;4,08;2,44;388
0,23;"E";3,88;3,9;2,44;391
0,24;"F";3,95;3,97;2,49;393
0,24;"F";4,07;4,12;2,43;393
0,3;"E";4,39;4,42;2,59;393
0,29;"F";4,33;4,36;2,57;504
0,29;"F";4,24;4,27;2,68;504
0,29;"F";4,24;4,29;2,61;504
0,29;"E";4,23;4,29;2,63;504
0,29;"E";4,35;4,37;2,57;504
0,29;"E";4,21;4,27;2,62;504
0,29;"F";4,28;4,32;2,65;504
0,29;"F";4,21;4,24;2,72;504
0,3;"E";4,42;4,39;2,59;504
0,4;"E";4,77;4,74;2,94;1238
0,4;"E";4,78;4,74;2,94;1238
0,4;"E";4,79;4,74;2,93;1238
0,4;"E";4,77;4,73;2,93;1238
0,4;"E";4,76;4,74;2,95;1238
0,4;"E";4,78;4,71;2,95;1238
0,5;"E";5,09;5,03;3,12;1238
0,4;"E";4,76;4,74;2,93;1238
0,44;"D";4,97;4,89;2,99;1238
0,5;"D";5,05;4,95;3,23;1238
0,4;"E";4,73;4,7;2,93;1238
0,58;"F";5,32;5,35;3,31;1239
0,5;"D";5,07;5,14;3,19;1239
0,5;"D";5,06;5,1;3,17;1239
0,5;"D";5,1;5,13;3,15;1239
0,51;"E";5,12;5,08;3,23;1239
0,31;"E";4,43;4,38;2,66;1239
0,46;"D";4,95;4,98;3,1;1240
0,33;"F";4,49;4,53;2,74;1240
0,33;"F";4,47;4,49;2,74;1240
0,33;"F";4,47;4,5;2,75;1240
0,33;"F";4,47;4,49;2,74;1240
0,5;"E";5,07;5,03;3,15;1240
0,5;"E";5,07;5,04;3,16;1240
0,54;"F";5,26;5,22;3,2;1240
0,54;"F";5,28;5,25;3,14;1240
0,5;"E";5,11;5,09;3,13;1240
0,5;"E";5,14;5,09;3,14;1240
0,5;"E";5,19;5,16;3,08;1240
0,5;"E";5,12;5,06;3,14;1240
0,5;"E";5,13;5,08;3,13;1240
0,54;"F";5,27;5,22;3,24;1240
0,63;"F";5,4;5,34;3,45;1240
0,45;"E";4,88;4,91;3,02;1241
0,41;"E";4,78;4,76;2,92;1241
0,42;"D";4,76;4,73;2,98;1241
0,51;"E";5,13;5,06;3,24;1241
0,53;"F";5,23;5,19;3,15;1242
0,53;"F";5,17;5,11;3,21;1242
0,51;"F";5,13;5,15;3,2;1243
0,46;"E";4,95;4,99;3,09;1243
0,56;"D";5,3;5,33;3,26;1243
0,53;"D";5,2;5,24;3,22;1243
0,56;"D";5,29;5,32;3,3;1243
0,47;"F";5,04;5,06;3,03;1243
0,47;"F";5,04;5,09;2,99;1243
0,34;"E";4,51;4,49;2,79;1243
0,34;"E";4,48;4,46;2,76;1243
0,34;"E";4,5;4,47;2,78;1243
0,41;"E";4,8;4,78;2,95;1243
0,5;"D";5,03;5;3,18;1243
0,5;"D";5,05;5,01;3,18;1243
0,41;"E";4,85;4,81;2,9;1243
0,41;"E";4,82;4,81;2,93;1243
0,41;"E";4,79;4,76;2,97;1243
0,41;"E";4,81;4,77;2,94;1243
0,41;"E";4,82;4,79;2,93;1243
0,41;"E";4,83;4,79;2,96;1243
0,41;"E";4,85;4,8;2,95;1243
0,41;"E";4,77;4,72;2,98;1243
0,41;"E";4,78;4,74;2,94;1243
0,41;"E";4,78;4,75;2,95;1243
0,41;"E";4,78;4,75;2,97;1243
0,41;"E";4,8;4,75;2,95;1243
0,41;"E";4,81;4,75;2,91;1243
0,41;"E";4,79;4,76;2,93;1243
0,41;"E";4,76;4,72;2,94;1243
0,5;"D";5,06;5,03;3,17;1243
0,5;"D";5,04;4,96;3,13;1243
0,51;"F";5,06;5,1;3,22;1244
0,57;"E";5,4;5,48;3,25;1244
0,52;"F";5,07;5,12;3,25;1244
0,52;"F";5,28;5,3;3,1;1244
0,52;"F";5,24;5,31;3,14;1244
0,67;"E";5,62;5,53;3,53;1244
0,57;"E";5,34;5,36;3,32;1244
0,46;"E";4,91;4,96;3,09;1245
0,43;"E";4,89;4,92;2,98;1245
0,43;"E";4,84;4,87;3,01;1245
0,38;"E";4,66;4,67;2,89;1245
0,38;"E";4,62;4,66;2,9;1245
0,44;"E";4,8;4,85;3;1246
0,54;"E";5,27;5,33;3,2;1246
0,54;"E";5,25;5,3;3,2;1246
0,54;"E";5,25;5,28;3,19;1246
0,53;"E";5,39;5,37;3,05;1246
0,42;"E";4,8;4,83;3,03;1247
0,59;"F";5,53;5,57;3,25;1247
0,35;"D";4,55;4,53;2,76;1247
0,35;"D";4,55;4,52;2,79;1247
0,54;"D";5,27;5,24;3,22;1247
0,57;"F";5,4;5,37;3,25;1247
0,59;"E";5,42;5,45;3,35;1248
0,39;"E";4,7;4,74;2,95;1248
0,31;"D";4,42;4,39;2,65;1248
0,41;"E";4,75;4,77;2,93;1249
0,41;"E";4,72;4,75;2,98;1249
0,54;"D";5,16;5,19;3,27;1249
0,49;"D";5,18;5,11;2,96;1249
0,5;"E";5,19;5,14;3,13;1250
0,6;"E";5,32;5,28;3,35;1250
0,6;"E";5,32;5,28;3,35;1250
0,4;"E";4,69;4,72;2,95;1250
0,5;"F";5,03;5,06;3,17;1250
0,5;"F";5,04;5,07;3,17;1250
0,5;"F";5,06;5,1;3,11;1250
0,5;"F";5,07;5,11;3,17;1250
0,53;"F";5,28;5,33;3,16;1250
0,5;"F";5,07;5,03;3,14;1250
0,4;"E";4,7;4,72;2,94;1250
0,52;"F";5,16;5,19;3,19;1250
0,54;"E";5,18;5,17;3,3;1250
0,54;"E";5,22;5,18;3,23;1250
0,54;"E";5,24;5,19;3,23;1250
0,54;"E";5,18;5,14;3,27;1250
0,43;"F";4,85;4,83;3,01;1250
0,43;"F";4,85;4,83;2,99;1250
0,43;"F";4,84;4,82;2,99;1250
0,43;"F";4,86;4,82;2,98;1250
0,43;"F";4,87;4,82;3;1250
0,5;"D";5,15;5,12;3,13;1250
0,5;"D";5,11;5,06;3,17;1250
0,48;"F";5,05;5,11;3,11;1251
0,31;"D";4,39;4,42;2,69;1251
0,46;"E";4,93;4,89;3,05;1251
0,4;"E";4,76;4,8;2,93;1252
0,32;"D";4,55;4,65;2,66;1252
0,5;"D";4,93;4,95;3,19;1253
0,44;"F";4,89;4,85;3;1253
0,44;"F";4,96;4,92;3,01;1253
0,4;"D";4,94;4,97;2,79;1254
0,35;"E";4,56;4,53;2,79;1254
0,35;"E";4,52;4,51;2,81;1254
0,41;"F";4,69;4,75;2,99;1255
0,54;"F";5,18;5,23;3,28;1255
0,51;"D";5,03;5,06;3,23;1255
0,39;"D";4,58;4,62;2,93;1255
0,61;"E";5,43;5,37;3,42;1255
0,55;"F";5,29;5,32;3,24;1256
0,46;"E";4,9;4,95;3,1;1257
0,33;"D";4,5;4,53;2,73;1257
0,38;"F";4,65;4,61;2,85;1257
0,38;"F";4,7;4,67;2,9;1257
0,38;"D";4,65;4,63;2,87;1257
0,38;"D";4,67;4,63;2,86;1257
0,38;"F";4,68;4,64;2,9;1257
0,38;"F";4,66;4,63;2,86;1257
0,38;"F";4,8;4,76;2,83;1257
0,38;"D";4,66;4,64;2,86;1257
0,38;"D";4,73;4,7;2,83;1257
0,5;"D";5,09;5,05;3,22;1257
0,38;"D";4,73;4,63;2,87;1257
0,5;"D";5,02;4,93;3,18;1257
0,57;"F";5,44;5,33;3,24;1257
0,46;"F";5,06;5,08;3,04;1258
0,56;"D";5,24;5,26;3,32;1258
0,5;"E";5,03;5,07;3,15;1259
0,5;"E";5,05;5,08;3,13;1259
0,56;"E";5,24;5,21;3,32;1259
0,55;"F";5,23;5,26;3,3;1260
0,44;"F";4,86;4,9;3;1260
0,54;"F";5,23;5,28;3,23;1260
0,52;"F";5,21;5,26;3,14;1261
0,52;"F";5,2;5,24;3,2;1261
0,4;"F";4,68;4,7;2,95;1261
0,43;"F";4,89;4,93;2,96;1261
0,4;"F";4,74;4,8;2,95;1261
0,47;"E";5,01;4,98;3,08;1261
0,49;"F";5,21;5,16;3,07;1261
0,42;"E";4,88;4,91;2,91;1262
0,57;"D";5,24;5,26;3,35;1262
1,03;"E";5,72;5,59;4,42;1262
0,45;"F";4,96;4,98;2,99;1262
0,53;"E";5,16;5,13;3,24;1262
0,46;"D";4,92;4,89;3,1;1262
0,5;"E";5,13;5,05;3,06;1262
0,4;"F";4,72;4,75;2,96;1263
0,4;"F";4,72;4,75;2,92;1263
0,4;"F";4,74;4,76;2,89;1263
0,4;"D";4,76;4,77;2,88;1263
0,4;"F";4,73;4,76;2,91;1263
0,4;"F";4,75;4,78;2,92;1263
0,4;"D";4,75;4,77;2,96;1263
0,4;"D";4,74;4,76;2,94;1263
0,4;"F";4,75;4,78;2,91;1263
0,4;"D";4,74;4,78;2,89;1263
0,4;"F";4,69;4,71;2,91;1263
0,4;"D";4,71;4,74;2,93;1263
0,4;"D";4,76;4,81;2,91;1263
0,4;"F";4,77;4,79;2,9;1263
0,29;"D";4,21;4,25;2,66;504
0,29;"D";4,23;4,26;2,62;504
0,23;"F";3,97;4,01;2,44;505
0,23;"F";3,93;3,95;2,38;505
0,23;"F";3,91;3,93;2,48;505
0,23;"F";3,9;3,95;2,47;505
0,23;"E";3,92;3,97;2,43;505
0,23;"E";3,93;3,99;2,4;505
0,23;"E";3,93;3,96;2,47;505
0,23;"E";3,97;4;2,44;505
0,23;"E";3,93;3,96;2,44;505
0,23;"E";3,91;3,94;2,39;505
0,23;"E";3,97;4,02;2,45;505
0,23;"E";3,85;3,89;2,48;505
0,23;"E";3,9;3,95;2,41;505
0,23;"E";3,95;3,97;2,44;505
0,23;"E";3,9;3,93;2,44;505
0,23;"E";3,9;3,95;2,46;505
0,23;"E";3,94;3,98;2,42;505
0,23;"E";3,93;3,99;2,42;505
0,23;"E";3,92;3,94;2,47;505
0,23;"E";3,92;3,96;2,41;505
0,23;"E";3,93;3,98;2,43;505
0,4;"D";4,75;4,78;2,92;1263
0,4;"F";4,74;4,76;2,86;1263
0,4;"D";4,72;4,74;2,94;1263
0,54;"D";5,22;5,14;3,3;1263
0,55;"F";5,31;5,28;3,21;1263
0,55;"F";5,26;5,22;3,27;1263
0,55;"F";5,27;5,22;3,27;1263
0,55;"F";5,29;5,23;3,22;1263
0,51;"D";5,1;5,15;3,17;1264
0,51;"D";5,12;5,15;3,21;1264
0,51;"D";5,1;5,12;3,21;1264
0,51;"D";5,17;5,23;3,11;1264
0,51;"D";5,16;5,18;3,16;1264
0,51;"D";5,08;5,12;3,16;1264
0,43;"D";4,86;4,85;2,99;1264
0,43;"D";4,87;4,85;3,01;1264
0,43;"D";4,87;4,85;3,02;1264
0,43;"D";4,86;4,83;3,01;1264
0,51;"F";5,15;5,18;3,2;1265
0,59;"F";5,31;5,36;3,4;1265
0,58;"E";5,24;5,28;3,34;1265
0,51;"E";5,21;5,26;3,05;1265
0,59;"F";5,41;5,44;3,35;1265
0,51;"E";5,12;5,09;3,2;1265
0,51;"E";5,14;5,07;3,15;1265
0,51;"E";5,11;5,08;3,15;1265
0,51;"E";5,24;5,29;3,02;1266
0,35;"D";4,56;4,57;2,83;1266
0,54;"E";5,27;5,3;3,19;1266
0,53;"F";5,19;5,16;3,22;1266
0,46;"E";5,07;5,14;3,05;1267
0,52;"F";5,11;5,14;3,21;1267
0,52;"F";5,11;5,13;3,26;1267
0,38;"E";4,64;4,67;2,88;1267
0,38;"E";4,64;4,67;2,9;1267
0,38;"E";4,6;4,64;2,89;1267
0,38;"E";4,62;4,66;2,87;1267
0,46;"E";4,93;4,96;3,01;1267
0,53;"F";5,13;5,16;3,28;1268
0,53;"F";5,18;5,21;3,24;1268
0,53;"F";5,12;5,17;3,28;1268
0,53;"F";5,15;5,18;3,25;1268
0,48;"F";4,99;5,05;3,09;1268
0,51;"D";5,09;5,07;3,24;1268
0,51;"D";5,1;5,04;3,24;1268
0,51;"E";5,2;5,19;3,04;1268
0,55;"E";5,33;5,35;3,19;1269
0,42;"E";4,7;4,73;3,02;1269
0,38;"D";4,69;4,74;2,86;1270
0,47;"D";5,02;5,07;3,04;1270
0,61;"F";5,48;5,53;3,36;1270
0,51;"F";5,06;5,11;3,24;1271
0,55;"F";5,17;5,21;3,3;1271
0,62;"E";5,53;5,51;3,35;1271
0,5;"D";5,06;5,08;3,18;1272
0,5;"D";5,08;5,12;3,17;1272
0,5;"F";5,02;5,1;3,19;1272
0,55;"D";5,21;5,24;3,3;1272
0,55;"D";5,21;5,24;3,31;1272
0,55;"D";5,23;5,28;3,22;1272
0,6;"F";5,48;5,45;3,26;1272
0,34;"D";4,51;4,54;2,77;1272
0,34;"D";4,49;4,54;2,79;1272
0,46;"F";4,99;5,06;3;1273
0,52;"F";5,28;5,33;3,07;1273
0,55;"E";5,26;5,29;3,26;1273
0,55;"E";5,24;5,2;3,23;1273
0,42;"E";4,81;4,76;2,98;1273
0,42;"E";4,8;4,78;2,96;1273
0,42;"E";4,85;4,81;2,96;1273
0,55;"E";5,27;5,22;3,25;1273
0,7;"E";5,61;5,51;3,67;1273
0,44;"E";4,95;4,99;2,98;1274
0,44;"E";4,88;4,91;3,03;1274
0,44;"E";4,88;4,93;3,03;1274
0,44;"E";4,9;4,92;2,98;1274
0,44;"E";4,9;4,95;3;1274
0,51;"F";5,19;5,08;3,15;1274
0,51;"F";5,09;5,07;3,19;1274
0,51;"F";5,03;5,02;3,22;1274
0,51;"F";5,06;5,01;3,22;1274
0,52;"E";5,27;5,34;3,12;1276
0,34;"F";4,49;4,52;2,78;1276
0,34;"F";4,49;4,52;2,79;1276
0,34;"F";4,49;4,52;2,78;1276
0,34;"F";4,49;4,5;2,76;1276
0,54;"E";5,19;5,2;3,25;1278
0,4;"E";4,79;4,82;2,92;1278
0,52;"E";5,11;5,13;3,24;1279
0,5;"E";4,98;5,03;3,18;1279
0,5;"E";5,03;5,07;3,18;1279
0,5;"F";5,31;5,27;2,95;1279
0,5;"F";5,2;5,15;2,99;1279
0,4;"D";4,65;4,68;2,93;1279
0,56;"F";5,3;5,33;3,26;1279
0,5;"D";5,14;5,08;3,18;1279
0,41;"E";4,8;4,77;2,94;1279
0,48;"F";5,03;5,03;3,15;1279
0,48;"F";5,01;4,97;3,06;1279
0,58;"F";5,42;5,39;3,34;1279
0,53;"F";5,24;5,19;3,29;1279
0,5;"D";5,06;4,98;3,14;1279
0,5;"D";5,15;5,1;3,14;1279
0,5;"D";5,12;5,09;3,17;1279
0,57;"F";5,32;5,34;3,3;1280
0,52;"F";5,16;5,15;3,17;1280
0,5;"E";5,09;5,13;3,1;1281
0,5;"F";5,12;5,15;3,06;1282
0,5;"F";5,06;5,09;3,18;1282
0,5;"F";5,09;5,36;3,13;1282
0,53;"E";5,13;5,22;3,24;1282
0,45;"E";4,94;4,9;2,99;1282
0,53;"F";5,31;5,34;3,15;1284
